"","ID","band_num","cohort","caught_as","caught","disappeared","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde"
"9130","A59293-cByn","01A-59293","2017","Nestling","12-Jan-18","13-May-18","Died",NA,1,1,"A58924-fGyr",1,"A58886-pMrbr",1,"A58886-pMrbr",1,"F",0,0,0
"9131","A59294-cWyby","01A-59294","2017","Nestling","12-Jan-18","20-Jan-18","Died",NA,1,0,"A58924-fGyr",1,"A58886-pMrbr",1,"A58886-pMrbr",1,"M",0,0,0
"9132","A59295-cGwr","01A-59295","2017","Nestling","12-Jan-18","19-Jan-18","Died",NA,1,0,"A58411-WBW",3,"A58655-jOrb",3,"A59041-zGgw",NA,"M",0,0,0
"9133","A59296-cMnw","01A-59296","2017","Nestling","12-Jan-18","19-Jan-18","Died",NA,1,0,"A58411-WBW",3,"A58655-jOrb",3,"A58655-jOrb",3,"M",0,0,0
"9134","A59297-cNYry","01A-59297","2017","Nestling","12-Jan-18","19-Jan-18","Died",NA,1,0,"A58411-WBW",3,"A58655-jOrb",3,"A58459-sARan",2,"F",0,0,0
"9135","A59298-cRAyn","01A-59298","2017","Nestling","12-Jan-18","12-Jun-18","Died",NA,1,1,"A58692-jARar",2,"A58919-fOwo",1,"982780-boMR",6,"M",0,0,0
"9136","A59299-cObo","01A-59299","2017","Nestling","12-Jan-18","27-Jun-18","Died",NA,1,1,"A58692-jARar",2,"A58919-fOwo",1,"982672-nyMM",6,"M",0,0,0
"9137","A59300-cMba","01A-59300","2017","Nestling","12-Jan-18","22-Jul-18","Unknown",NA,1,1,"A58692-jARar",2,"A58919-fOwo",1,"982780-boMR",6,"F",0,0,0
"9138","A59301-sNob","01A-59301","2017","Nestling","16-Jan-18","19-Jan-18","Died",NA,1,0,"A59046-zGng",1,"A58858-pMwo",1,"A58541-hMgb",2,"F",0,0,0
"9139","A59302-sOny","01A-59302","2017","Nestling","16-Jan-18","19-Jan-18","Died",NA,1,0,"A59046-zGng",1,"A58858-pMwo",1,"A58858-pMwo",1,"F",0,0,0
"9140","A59303-sWgw","01A-59303","2017","Nestling","16-Jan-18","19-Jan-18","Died",NA,1,0,"A59046-zGng",1,"A58858-pMwo",1,"A58541-hMgb",2,"F",0,0,0
"9141","A59304-sObr","01A-59304","2017","Nestling","16-Jan-18","18-Jan-18","Died",NA,0,0,"A59363-sGo",NA,"A58656-jNgn",2,"A58459-sARan",2,"F",0,0,0
"9142","A59305-sWyr","01A-59305","2017","Nestling","16-Jan-18","18-Jan-18","Died",NA,0,0,"A59363-sGo",NA,"A58656-jNgn",2,"A58459-sARan",2,"M",0,0,0
"9143","A59306-sYrw","01A-59306","2017","Juvenile","16-Jan-18","18-Jan-18","Died",NA,1,1,"A59363-sGo",NA,"A58656-jNgn",2,"A58656-jNgn",2,"F",0,0,0
"9144","A59307-sBra","01A-59307","2017","Nestling","17-Jan-18","19-Jan-18","Died",NA,0,0,"A30171-ynWA",5,"A58719-uNgw",1,"A58319-YYbw",3,"F",0,0,0
"9145","A59308-sMgr","01A-59308","2017","Nestling","17-Jan-18","19-Jan-18","Died",NA,0,0,"A30171-ynWA",5,"A58719-uNgw",1,"A58319-YYbw",3,"M",0,0,0
"9146","A59309-sWbr","01A-59309","2017","Nestling","17-Jan-18","19-Jan-18","Died",NA,0,0,"A30171-ynWA",5,"A58719-uNgw",1,"A58319-YYbw",3,"F",0,0,0
"9147","A59310-sYbr","01A-59310","2017","Nestling","17-Jan-18","8-Apr-18","Died",NA,1,1,"A58197-ONwr",3,"A58289-NRwr",3,"A58319-YYbw",3,"F",0,0,0
"9148","A59311-sBwo","01A-59311","2017","Nestling","17-Jan-18","25-Jan-18","Died",NA,0,0,"A58197-ONwr",3,"A58289-NRwr",3,"A58770-uOab",1,"M",0,0,0
"9149","A59312-sGwn","01A-59312","2017","Nestling","17-Jan-18","22-Aug-18","Unknown",NA,1,1,"A58197-ONwr",3,"A58289-NRwr",3,"A58319-YYbw",3,"F",0,0,0
"9150","A59313-sNgw","01A-59313","2017","Juvenile","17-Jan-18","27-Jun-18","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9151","A59314-sNyr","01A-59314","2017","Nestling","19-Jan-18","22-Jul-18","Unknown",NA,1,1,"A59064-zYwn",1,"A58711-uOob",1,"A58710-uNgr",1,"F",0,0,0
"9152","A59315-sOby","01A-59315","2017","Nestling","19-Jan-18","27-Jan-18","Died",NA,0,0,"A59064-zYwn",1,"A58711-uOob",1,"A58710-uNgr",1,"M",0,0,0
"9153","A59316-sWab","01A-59316","2017","Nestling","19-Jan-18","22-Jul-18","Died",NA,1,1,"A59064-zYwn",1,"A58711-uOob",1,"A58710-uNgr",1,"M",0,0,0
"9154","A59317-sNwn","01A-59317","2017","Nestling","19-Jan-18","22-Jul-18","Unknown",NA,1,1,"A30487-OrbO",4,"982002-RwbA",8,"A30134-waBO",5,"F",0,0,0
"9155","A59318-sWby","01A-59318","2017","Nestling","19-Jan-18","14-Jun-18","Died",NA,1,1,"A30487-OrbO",4,"982002-RwbA",8,"A30134-waBO",5,"M",0,0,0
"9156","A59319-sWrw","01A-59319","2017","Nestling","19-Jan-18","19-Jun-18","Died",NA,1,1,"A59014-zOob",1,"A58681-jRWnr",2,"A58902-fOyr",1,"M",0,0,0
"9157","A59320-sYna","01A-59320","2017","Nestling","19-Jan-18","19-Jun-18","Died",NA,1,1,"A59014-zOob",1,"A58681-jRWnr",2,"A58902-fOyr",1,"M",0,0,0
"9158","A59321-sBgr","01A-59321","2017","Nestling","19-Jan-18","19-Jun-18","Died",NA,1,1,"A59014-zOob",1,"A58681-jRWnr",2,"A58681-jRWnr",2,"F",0,0,0
"9159","A59322-sMyr","01A-59322","2017","Nestling","19-Jan-18","11-Jun-18","Died",NA,1,1,"A59016-zYwo",1,"A58896-pBwn",1,"A30134-waBO",5,"F",0,0,0
"9160","A59323-sGng","01A-59323","2017","Nestling","19-Jan-18","27-Jan-18","Died",NA,1,0,"A59016-zYwo",1,"A58896-pBwn",1,"A58896-pBwn",1,"M",0,0,0
"9161","A59324-sNrn","01A-59324","2017","Nestling","19-Jan-18","9-Feb-18","Died",NA,1,0,"A59016-zYwo",1,"A58896-pBwn",1,"A30134-waBO",5,"M",0,0,0
"9162","A59325-sNna","01A-59325","2017","Nestling","22-Jan-18","25-Jan-18","Died",NA,0,0,"A58101-ONN",4,"982358-MryA",7,NA,NA,"M",0,0,0
"9163","A59326-sYra","01A-59326","2017","Nestling","22-Jan-18","30-Jan-18","Died",NA,1,0,"982682-rgMM",6,"A58490-sRWry",2,"A30134-waBO",5,"F",0,0,0
"9164","A59327-sGwo","01A-59327","2017","Nestling","22-Jan-18","30-Jan-18","Died",NA,1,0,"982682-rgMM",6,"A58490-sRWry",2,"A30134-waBO",5,"F",0,0,0
"9165","A59328-sBny","01A-59328","2017","Nestling","22-Jan-18","14-Feb-18","Died",NA,1,0,"982682-rgMM",6,"A58490-sRWry",2,"A30134-waBO",5,"F",0,0,0
"9166","A59329-sMob","01A-59329","2017","Juvenile","23-Jan-18","19-Jun-18","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9167","A59330-sNny","01A-59330","2017","Juvenile","23-Jan-18","6-Feb-18","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9168","A59331-sYyr","01A-59331","2017","Nestling","25-Jan-18","31-Jan-18","Died",NA,1,0,"A58406-WMN",3,"A30471-OTR",4,"A30471-OTR",4,"F",0,0,0
"9169","A59332-sGab","01A-59332","2017","Nestling","25-Jan-18","31-Jan-18","Died",NA,1,0,"A58406-WMN",3,"A30471-OTR",4,"982358-MryA",7,"M",0,0,0
"9170","A59333-sOng","01A-59333","2017","Nestling","29-Jan-18","13-Jun-18","Unknown",NA,1,1,"A59020-zNny",1,"A58907-fBWgw",1,"A58907-fBWgw",1,"M",0,0,0
"9171","A59334-sWra","01A-59334","2017","Juvenile","30-Jan-18","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,1
"9172","A59335-sYwo","01A-59335","2017","Juvenile","30-Jan-18","18-May-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9173","A59336-sYrn","01A-59336","2017","Nestling","6-Feb-18","20-Apr-18","Died",NA,1,1,"A58226-MNbw",3,"A58890-pWrbr",1,"A58289-NRwr",3,"M",0,0,0
"9174","A59337-sWng","01A-59337","2017","Nestling","6-Feb-18","23-Jun-18","Died",NA,1,1,"A58226-MNbw",3,"A58890-pWrbr",1,"A58289-NRwr",3,"F",0,0,0
"9175","A59338-sBob","01A-59338","2017","Nestling","6-Feb-18","8-Feb-18","Died",NA,0,0,"A58576-hRNwr",NA,"A58541-hMgb",2,"982358-MryA",7,"M",0,0,0
"9176","A59339-sMab","01A-59339","2017","Nestling","6-Feb-18","8-Feb-18","Died",NA,0,0,"A58576-hRNwr",NA,"A58541-hMgb",2,"982358-MryA",7,"F",0,0,0
"9177","A59340-sNby","01A-59340","2017","Nestling","6-Feb-18","8-Feb-18","Died",NA,0,0,"A58576-hRNwr",NA,"A58541-hMgb",2,"982358-MryA",7,"F",0,0,0
"9178","A59341-sOra","01A-59341","2017","Juvenile","9-Feb-18","13-May-18","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9179","A59342-sWgr","01A-59342","2017","Fledgling","12-Feb-18","5-May-18","Unknown",NA,1,1,"A58428-RAY",3,"A58922-fMab",1,"A58922-fMab",1,"M",0,0,0
"9180","A59343-sYbg","01A-59343","2017","Fledgling","12-Feb-18","19-Jul-18","Died",NA,1,1,"A58428-RAY",3,"A58922-fMab",1,"A58922-fMab",1,"M",0,0,0
"9181","A59344-sBrw","01A-59344","2017","Juvenile","13-Feb-18","27-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"9182","A59345-sMrn","01A-59345","2017","Juvenile","13-Feb-18","22-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9183","A59346-sGra","01A-59346","2017","Juvenile","15-Feb-18","27-Jun-18","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9184","A59347-sObg","01A-59347","2017","Nestling","15-Feb-18","20-Mar-18","Died",NA,1,0,"A30171-ynWA",5,"A58719-uNgw",1,"A58319-YYbw",3,"M",0,0,0
"9185","A59348-sNgr","01A-59348","2017","Nestling","15-Feb-18","23-May-18","Died",NA,1,1,"A30171-ynWA",5,"A58719-uNgw",1,"A58319-YYbw",3,"F",0,0,0
"9186","A59349-sOwo","01A-59349","2017","Juvenile","23-Feb-18","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,2
"9187","A59350-sOgw","01A-59350","2017","Juvenile","8-Mar-18","19-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9188","A59351-sGyr","01A-59351","2017","Juvenile","8-Mar-18","19-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9189","A59352-sMng","01A-59352","2017","Juvenile","8-Mar-18","6-Apr-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"9190","A59353-sNwo","01A-59353","2017","Juvenile","8-Mar-18","19-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9191","A59354-sWob","01A-59354","2017","Juvenile","8-Mar-18","9-Mar-18","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9192","A59355-sYby","01A-59355","2017","Juvenile","8-Mar-18","9-Mar-18","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9193","A59356-sBbg","01A-59356","2017","Juvenile","8-Mar-18","19-Jun-18","Unknown",1,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"9194","A59357-sNab","01A-59357","2017","Juvenile","15-Mar-18","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",3,3,1
"9195","A59358-sYgr","01A-59358","2017","Juvenile","22-Mar-18","31-May-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9196","A59359-sOwn","01A-59359","2017","Juvenile","29-Mar-18","19-Jul-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9197","A59360-sOrn","01A-59360","2017","Juvenile","14-Apr-18","21-Jun-18","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9198","A59361-sYq","01A-59361","2017","Adult","19-Oct-18","28-Apr-19","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"F",3,2,0
"9199","A59362-sBy","01A-59362","2017","Adult","19-Oct-18","5-Apr-19","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",3,2,0
"9200","A59364-sBa","01A-59364","2017","Adult","23-Nov-18","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",6,6,1
"9201","A59365-sGr","01A-59365","2017","Adult","26-Nov-18","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",5,3,0
"9202","A59369-sGb","01A-59369","2017","Adult","6-Feb-19","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"9203","A58583-hObr","01A-58583","2018","Nestling","4-Jan-19","7-Jan-19","Died",NA,0,0,"A59012-zOogo",2,NA,NA,NA,NA,"F",0,0,0
"9204","A58584-hNao","01A-58584","2018","Nestling","8-Jan-19","10-Jan-19","Died",NA,0,0,"A59066-zMrn",NA,"A59367-sYr",NA,"A58300-ANbw",4,"F",0,0,0
"9205","A58585-hBbr","01A-58585","2018","Nestling","8-Jan-19","10-Jan-19","Died",NA,0,0,"A59066-zMrn",NA,"A59367-sYr",NA,"A58300-ANbw",4,"M",0,0,0
"9206","A58586-hOrw","01A-58586","2018","Nestling","8-Jan-19","10-Jan-19","Died",NA,0,0,"A59066-zMrn",NA,"A59367-sYr",NA,"A58300-ANbw",4,"M",0,0,0
"9207","A58587-hOrn","01A-58587","2018","Nestling","8-Jan-19","","Living",NA,1,1,"A59183-lNYow",1,"A59060-zMrw",2,"A59060-zMrw",2,"M",0,0,0
"9208","A58588-hBna","01A-58588","2018","Nestling","8-Jan-19","","Living",NA,1,1,"A59183-lNYow",1,"A59060-zMrw",2,"A59060-zMrw",2,"M",0,0,0
"9209","A58589-hYob","01A-58589","2018","Nestling","8-Jan-19","","Living",NA,1,1,"A59183-lNYow",1,"A59060-zMrw",2,"A59060-zMrw",2,"M",0,0,0
"9210","A58590-hGao","01A-58590","2018","Nestling","11-Jan-19","27-Jan-19","Died",NA,1,0,"A59051-zBgw",2,"A58806-pYob",2,"A58815-pOny",2,"F",0,0,0
"9211","A58591-hNbr","01A-58591","2018","Nestling","11-Jan-19","27-Jan-19","Died",NA,1,0,"A59051-zBgw",2,"A58806-pYob",2,"A58181-MMno",4,"F",0,0,0
"9212","A58592-hWng","01A-58592","2018","Nestling","11-Jan-19","27-Jan-19","Died",NA,1,0,"A59051-zBgw",2,"A58806-pYob",2,"A58181-MMno",4,"M",0,0,0
"9213","A58593-hYrw","01A-58593","2018","Nestling","11-Jan-19","27-Jan-19","Died",NA,1,0,"A59051-zBgw",2,"A58806-pYob",2,"A58806-pYob",2,"F",0,0,0
"9214","A58594-hGab","01A-58594","2018","Nestling","11-Jan-19","30-Mar-19","Unknown",NA,1,1,"A59057-zNgr",NA,"A59058-zMyr",NA,"A59058-zMyr",NA,"F",0,0,0
"9215","A58595-hOwn","01A-58595","2018","Nestling","11-Jan-19","3-Apr-19","Died",NA,1,1,"A59057-zNgr",NA,"A59058-zMyr",NA,"A59058-zMyr",NA,"F",0,0,0
"9216","A59371-sBn","01A-59371","2018","Juvenile","6-Feb-19","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9217","A59373-sNr","01A-59373","2018","Juvenile","14-Feb-19","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9218","A59374-sNb","01A-59374","2018","Juvenile","28-Feb-19","23-Mar-19","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9219","A59375-sMw","01A-59375","2018","Juvenile","12-Mar-19","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0
"9220","A59376-sMq","01A-59376","2018","Juvenile","12-Mar-19","","Living",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0
"9221","A59401-iOar","01A-59401","2018","Nestling","7-Nov-18","16-Nov-18","Died",NA,1,0,"A58110-BBW",5,"A58794-uWny",2,"A59058-zMyr",NA,"F",0,0,0
"9222","A59402-iMow","01A-59402","2018","Nestling","7-Nov-18","","Living",NA,1,1,"A58110-BBW",5,"A58794-uWny",2,"A59058-zMyr",NA,"M",0,0,0
"9223","A59403-iGgn","01A-59403","2018","Nestling","7-Nov-18","16-Nov-18","Died",NA,1,0,"A58110-BBW",5,"A58794-uWny",2,NA,NA,"U",0,0,0
"9224","A59404-iYar","01A-59404","2018","Nestling","9-Nov-18","21-Jun-19","Died",NA,1,1,"A59063-zWyb",2,"A58909-fMrn",2,"A58548-hBgb",3,"M",0,0,0
"9225","A59405-iNnw","01A-59405","2018","Nestling","9-Nov-18","","Living",NA,1,1,"A59063-zWyb",2,"A58909-fMrn",2,"A58548-hBgb",3,"M",0,0,0
"9226","A59406-iMba","01A-59406","2018","Nestling","12-Nov-18","8-Jan-19","Unknown",NA,1,1,"A59051-zBgw",2,"A58806-pYob",2,"A59065-zOyb",2,"F",0,0,0
"9227","A59407-iOrg","01A-59407","2018","Nestling","12-Nov-18","18-Nov-18","Died",NA,1,0,"A59051-zBgw",2,"A58806-pYob",2,"A59065-zOyb",2,"F",0,0,0
"9228","A59408-iWwr","01A-59408","2018","Nestling","12-Nov-18","8-Jan-19","Unknown",NA,1,1,"A59051-zBgw",2,"A58806-pYob",2,"A59065-zOyb",2,"F",0,0,0
"9229","A59409-iGan","01A-59409","2018","Nestling","14-Nov-18","22-Nov-18","Died",NA,1,0,"A59057-zNgr",NA,"A59058-zMyr",NA,"A58803-pOrn",2,"M",0,0,0
"9230","A59410-iYbo","01A-59410","2018","Nestling","16-Nov-18","","Living",NA,1,1,"A30173-ngNA",6,"A58169-MYG",5,"A59058-zMyr",NA,"M",0,0,0
"9231","A59411-iWg","01A-59411","2018","Nestling","16-Nov-18","10-Jan-19","Unknown",NA,1,1,"A30173-ngNA",6,"A58169-MYG",5,"A59058-zMyr",NA,"F",0,0,0
"9232","A59412-iOy ","01A-59412","2018","Nestling","16-Nov-18","","Living",NA,1,1,"A30173-ngNA",6,"A58169-MYG",5,"A59058-zMyr",NA,"M",0,0,0
"9233","A59414-iYry","01A-59414","2018","Nestling","19-Nov-18","24-Nov-18","Died",NA,1,0,"A58966-fWng",2,"A59283-cOnr",1,"A59283-cOnr",1,"M",0,0,0
"9234","A59415-iNwg","01A-59415","2018","Nestling","19-Nov-18","24-Nov-18","Died",NA,1,0,"A58966-fWng",2,"A59283-cOnr",1,"A58215-YAno",4,"M",0,0,0
"9235","A59416-iGy ","01A-59416","2018","Nestling","19-Nov-18","25-Nov-18","Died",NA,1,0,"A58966-fWng",2,"A59283-cOnr",1,"A59283-cOnr",1,"M",0,0,0
"9236","A59417-iMrb","01A-59417","2018","Nestling","19-Nov-18","12-Feb-19","Unknown",NA,1,1,"982682-rgMM",7,"A59204-cGyn",1,"A59187-lNyn",1,"M",0,0,0
"9237","A59418-iGwr","01A-59418","2018","Nestling","19-Nov-18","","Living",NA,1,1,"982682-rgMM",7,"A59204-cGyn",1,"A58896-pBwn",2,"M",0,0,0
"9238","A59419-iNgn","01A-59419","2018","Nestling","19-Nov-18","","Living",NA,1,1,"982682-rgMM",7,"A59204-cGyn",1,"A59187-lNyn",1,"F",0,0,0
"9239","A59420-iGar","01A-59420","2018","Nestling","19-Nov-18","25-Nov-19","Died",NA,1,1,"A59334-sWra",1,"A58805-pWwn",2,"A59065-zOyb",2,"F",0,0,0
"9240","A59421-iNry","01A-59421","2018","Nestling","19-Nov-18","25-Nov-18","Died",NA,1,0,"A59334-sWra",1,"A58805-pWwn",2,"A58805-pWwn",2,"F",0,0,0
"9241","A59422-iOgn","01A-59422","2018","Nestling","19-Nov-18","25-Nov-18","Died",NA,1,0,"A59334-sWra",1,"A58805-pWwn",2,"A58805-pWwn",2,"F",0,0,0
"9242","A59423-iWgn","01A-59423","2018","Nestling","21-Nov-18","23-Jan-19","Unknown",NA,1,1,"A59363-sGo",NA,"A59133-lMyby",1,"A58655-jOrb",4,"M",0,0,0
"9243","A59424-iYoa","01A-59424","2018","Nestling","21-Nov-18","","Living",NA,1,1,"A59363-sGo",NA,"A59133-lMyby",1,"A58655-jOrb",4,"M",0,0,0
"9244","A59425-iNwr","01A-59425","2018","Nestling","21-Nov-18","4-Dec-18","Died",NA,1,0,"A59363-sGo",NA,"A59133-lMyby",1,"A58215-YAno",4,"F",0,0,0
"9245","A59426-iYo","01A-59426","2018","Nestling","23-Nov-18","2-Dec-18","Died",NA,1,0,"A59364-sBa",1,"A59062-zWbr",2,"A58695-jRWar",3,"M",0,0,0
"9246","A59427-iNow","01A-59427","2018","Nestling","23-Nov-18","2-Dec-18","Died",NA,1,0,"A59364-sBa",1,"A59062-zWbr",2,"A59062-zWbr",2,"M",0,0,0
"9247","A59428-iGnw","01A-59428","2018","Nestling","23-Nov-18","2-Dec-18","Died",NA,1,0,"A59364-sBa",1,"A59062-zWbr",2,"A59062-zWbr",2,"M",0,0,0
"9248","A59429-iOry","01A-59429","2018","Nestling","23-Nov-18","21-Dec-18","Unknown",NA,1,0,"A59022-zMrg",2,"A58215-YAno",4,"A58215-YAno",4,"F",0,0,0
"9249","A59430-iGbo","01A-59430","2018","Nestling","23-Nov-18","16-Jan-19","Dispersedoutside",NA,1,1,"A59022-zMrg",2,"A58215-YAno",4,"A58215-YAno",4,"F",0,0,0
"9250","A59431-iNan","01A-59431","2018","Nestling","23-Nov-18","16-Jan-19","Dispersedoutside",NA,1,1,"A59022-zMrg",2,"A58215-YAno",4,"A58215-YAno",4,"F",0,0,0
"9251","A59432-iOrb","01A-59432","2018","Nestling","23-Nov-18","27-Nov-18","Died",NA,0,0,"A58845-pGbg",2,"A58300-ANbw",4,"A59044-zWwo",NA,"F",0,0,0
"9252","A59433-iOg","01A-59433","2018","Nestling","26-Nov-18","16-Jan-19","Unknown",NA,1,1,"A59025-zNab",2,"A58325-NNbw",4,"A58325-NNbw",4,"F",0,0,0
"9253","A59434-iMar","01A-59434","2018","Nestling","26-Nov-18","5-Dec-18","Died",NA,1,0,"A59365-sGr",1,"A59044-zWwo",NA,"A59045-zGab",NA,"F",0,0,0
"9254","A59435-iNnr","01A-59435","2018","Nestling","26-Nov-18","5-Dec-18","Died",NA,1,0,"A59365-sGr",1,"A59044-zWwo",NA,"A59045-zGab",NA,"F",0,0,0
"9255","A59436-iWnr","01A-59436","2018","Nestling","30-Nov-18","24-Jan-19","Unknown",NA,1,1,"A30338-YOM",6,"A58945-fRNyb",2,"A58896-pBwn",2,"F",0,0,0
"9256","A59437-iOan","01A-59437","2018","Nestling","30-Nov-18","","Living",NA,1,1,"A59366-sNRq",NA,"A59372-sOb",2,"A58181-MMno",4,"M",0,0,0
"9257","A59438-iGyb","01A-59438","2018","Nestling","30-Nov-18","","Living",NA,1,1,"A59366-sNRq",NA,"A59372-sOb",2,"A59065-zOyb",2,"F",0,0,0
"9258","A59439-iMwr","01A-59439","2018","Nestling","3-Dec-18","","Living",NA,1,1,"A58908-fBab",2,"S00018-soc18",NA,NA,NA,"F",0,0,0
"9259","A59440-iOar","01A-59440","2018","Nestling","3-Dec-18","9-Dec-18","Died",NA,1,0,"A58908-fBab",2,"S00018-soc18",NA,NA,NA,"F",0,0,0
"9260","A59441-iNoa","01A-59441","2018","Nestling","3-Dec-18","6-Dec-18","Died",NA,0,0,"A58210-RWN",5,"A58919-fOwo",2,"A58890-pWrbr",2,"F",0,0,0
"9261","A59442-iYyb","01A-59442","2018","Nestling","3-Dec-18","6-Dec-18","Died",NA,0,0,"A58210-RWN",5,"A58919-fOwo",2,"A58890-pWrbr",2,"M",0,0,0
"9262","A59443-iWry","01A-59443","2018","Nestling","3-Dec-18","6-Dec-18","Died",NA,0,0,"A58210-RWN",5,"A58919-fOwo",2,"A58890-pWrbr",2,"M",0,0,0
"9263","A59444-iGrg","01A-59444","2018","Nestling","5-Dec-18","2-Feb-19","Unknown",NA,1,1,"A58417-GBB",4,"A58548-hBgb",3,"A59231-cByb",1,"F",0,0,0
"9264","A59445-iWan","01A-59445","2018","Nestling","5-Dec-18","2-Feb-19","Unknown",NA,1,1,"A58417-GBB",4,"A58548-hBgb",3,"A58548-hBgb",3,"M",0,0,0
"9265","A59446-iYow","01A-59446","2018","Nestling","5-Dec-18","14-Mar-19","Unknown",NA,1,1,"A58417-GBB",4,"A58548-hBgb",3,"A59182-lYwg",1,"M",0,0,0
"9266","A59447-iMoa","01A-59447","2018","Nestling","5-Dec-18","5-Mar-19","Unknown",NA,1,1,"A58417-GBB",4,"A58548-hBgb",3,"A58548-hBgb",3,"M",0,0,0
"9267","A59448-iGrb","01A-59448","2018","Nestling","7-Dec-18","","Living",NA,1,1,"A59016-zYwo",2,"A58896-pBwn",2,"A30293-waNA",6,"M",0,0,0
"9268","A59449-iMwg","01A-59449","2018","Nestling","7-Dec-18","29-May-19","Died",NA,1,1,"A59016-zYwo",2,"A58896-pBwn",2,"A30293-waNA",6,"M",0,0,0
"9269","A59450-iGey","01A-59450","2018","Nestling","12-Dec-18","","Living",NA,1,1,"A58258-RNgn",4,"A59231-cByb",1,"A59231-cByb",1,"F",0,0,0
"9270","A59451-iNba","01A-59451","2018","Nestling","12-Dec-18","18-Dec-18","Died",NA,1,0,"A58258-RNgn",4,"A59231-cByb",1,"A58169-MYG",5,"M",0,0,0
"9271","A59452-iYrg","01A-59452","2018","Nestling","12-Dec-18","","Living",NA,1,1,"A58258-RNgn",4,"A59231-cByb",1,"A58169-MYG",5,"M",0,0,0
"9272","A59453-iMyb","01A-59453","2018","Nestling","12-Dec-18","","Living",NA,1,1,"A59064-zYwn",2,"A58334-BYgn",4,"982780-boMR",7,"M",0,0,0
"9273","A59455-iOba","01A-59455","2018","Nestling","12-Dec-18","12-Feb-19","Unknown",NA,1,1,"A59064-zYwn",2,"A58334-BYgn",4,"982780-boMR",7,"F",0,0,0
"9274","A59456-iYyn","01A-59456","2018","Nestling","12-Dec-18","","Living",NA,1,1,"A58982-fBwo",2,"A58702-uMob",2,"A58181-MMno",4,"M",0,0,0
"9275","A59457-iWrb","01A-59457","2018","Nestling","12-Dec-18","1-Feb-19","Unknown",NA,1,1,"A58982-fBwo",2,"A58702-uMob",2,"A58181-MMno",4,"M",0,0,0
"9276","A59458-iNar","01A-59458","2018","Nestling","12-Dec-18","30-Jan-19","Unknown",NA,1,1,"A58982-fBwo",2,"A58702-uMob",2,"A58181-MMno",4,"F",0,0,0
"9277","A59459-iGba","01A-59459","2018","Nestling","14-Dec-18","","Living",NA,1,1,"A59031-zBny",2,"A58656-jNgn",3,NA,NA,"M",0,0,0
"9278","A59460-iNo","01A-59460","2018","Nestling","14-Dec-18","","Living",NA,1,1,"A59031-zBny",2,"A58656-jNgn",3,"A59067-zMogo",1,"M",0,0,0
"9279","A59461-iYwg","01A-59461","2018","Nestling","14-Dec-18","6-Mar-19","Unknown",NA,1,1,"A59031-zBny",2,"A58656-jNgn",3,"A59067-zMogo",1,"F",0,0,0
