ID,band_num,cohort,caught_as,caught,disappeared,fate,outside_area,fledged,independent,mum,Mage,dad_soc,Sage,dad_bio,Bage,sex,LRStot,LRSfledge,LRSinde
898540-weAW,018-98540,2004,Nestling,4-Dec-04,17-Dec-04,Died,,1,0,833169-BbgY,3,832433-gyBM,5,832710-gnRN,4,M,0,0,0
898541-onRG,018-98541,2004,Nestling,4-Dec-04,10-Dec-04,Died,,1,0,832448-ogMY,5,833138-BbwR,3,832259-ogOG,5,F,0,0,0
898542-onNW2,018-98542,2004,Nestling,4-Dec-04,10-Dec-04,Died,,1,0,832448-ogMY,5,833138-BbwR,3,832259-ogOG,5,F,0,0,0
898543-onAB,018-98543,2004,Nestling,4-Dec-04,10-Dec-04,Died,,1,0,832448-ogMY,5,833138-BbwR,3,833138-BbwR,3,F,0,0,0
898544-onBN,018-98544,2004,Nestling,4-Dec-04,10-Dec-04,Died,,1,0,832562-AOA,5,832494-AYG,6,832780-goWA,4,M,0,0,0
898545-onWR,018-98545,2004,Nestling,4-Dec-04,10-Dec-04,Died,,1,0,832562-AOA,5,832494-AYG,6,832494-AYG,6,M,0,0,0
898546-bgAB,018-98546,2004,Nestling,6-Dec-04,5-Feb-05,Unknown,,1,1,898336-GMR,1,832766-mnMR,4,832766-mnMR,4,F,0,0,0
898547-bgNN,018-98547,2004,Nestling,6-Dec-04,14-Feb-05,Unknown,,1,1,898336-GMR,1,832766-mnMR,4,832766-mnMR,4,F,0,0,0
898548-bgOG,018-98548,2004,Nestling,6-Dec-04,13-Dec-04,Died,,1,0,898336-GMR,1,832766-mnMR,4,832766-mnMR,4,F,0,0,0
898549-bgWW,018-98549,2004,Nestling,6-Dec-04,14-Feb-05,Unknown,,1,1,898336-GMR,1,832766-mnMR,4,832766-mnMR,4,F,0,0,0
898550-rwGB,018-98550,2004,Nestling,6-Dec-04,10-Dec-04,Died,1,1,0,833588-OnyO,2,833606-GmwG,2,*,99,M,0,0,0
898551-rwMN,018-98551,2004,Nestling,6-Dec-04,10-Dec-04,Died,1,1,0,833588-OnyO,2,833606-GmwG,2,833606-GmwG,2,M,0,0,0
898552-rwOW,018-98552,2004,Nestling,6-Dec-04,10-Dec-04,Died,1,1,0,833588-OnyO,2,833606-GmwG,2,*,99,M,0,0,0
898553-rwYY,018-98553,2004,Nestling,6-Dec-04,10-Dec-04,Died,1,0,0,833588-OnyO,2,833606-GmwG,2,*,99,F,0,0,0
898554-onGA,018-98554,2004,Nestling,7-Dec-04,8-Dec-04,Died,,0,0,832965-NBN,4,898329-rbNO,1,833228-GgnB,3,M,0,0,0
898555-bgGB,018-98555,2004,Nestling,7-Dec-04,10-Jul-05,Died,,1,1,898289-noAO,1,833152-WgnY,3,833152-WgnY,3,F,0,0,0
898556-bgRM,018-98556,2004,Nestling,7-Dec-04,30-Aug-05,Dispersedoutside,,1,1,898289-noAO,1,833152-WgnY,3,804295-MwnR,6,F,0,0,0
898557-weNB,018-98557,2004,Nestling,9-Dec-04,15-Dec-04,Died,,1,0,898330-NNN,1,898227-noYB,1,833598-MnyR,2,M,0,0,0
898558-weRR,018-98558,2004,Nestling,9-Dec-04,17-Jul-05,Died,,1,1,898330-NNN,1,898227-noYB,1,833598-MnyR,2,F,0,0,0
898559-weWY,018-98559,2004,Nestling,9-Dec-04,5-May-13,Died,6,1,1,898330-NNN,1,898227-noYB,1,833598-MnyR,2,M,15,12,6
898560-bgNM,018-98560,2004,Nestling,9-Dec-04,17-Dec-04,Died,,1,0,898332-ABR,1,833720-OgoG,2,832930-gnAO,4,F,0,0,0
898561-bgBB,018-98561,2004,Nestling,9-Dec-04,28-Jul-10,Died,6,1,1,898332-ABR,1,833720-OgoG,2,832930-gnAO,4,M,7,3,1
898562-brBM,018-98562,2004,Nestling,10-Dec-04,11-Dec-04,Died,,0,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,F,0,0,0
898563-brGR,018-98563,2004,Nestling,10-Dec-04,11-Dec-04,Died,,0,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,F,0,0,0
898564-brWA,018-98564,2004,Nestling,10-Dec-04,11-Dec-04,Died,,0,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,M,0,0,0
898565-brGY,018-98565,2004,Nestling,12-Dec-04,16-Dec-04,Died,,0,0,898345-RGN,1,898342-MMA,1,832799-gnWA,4,M,0,0,0
898566-brRB,018-98566,2004,Nestling,12-Dec-04,16-Dec-04,Died,,0,0,898345-RGN,1,898342-MMA,1,832799-gnWA,4,M,0,0,0
898567-onNA,018-98567,2004,Nestling,13-Dec-04,16-Dec-04,Died,,0,0,804225-NBM,7+,898354-YGO,1,832040-ArbY,6,M,0,0,0
898568-onRB,018-98568,2004,Nestling,13-Dec-04,16-Dec-04,Died,,0,0,804225-NBM,7+,898354-YGO,1,832003-BybM,6,F,0,0,0
898569-onWW,018-98569,2004,Nestling,13-Dec-04,16-Dec-04,Died,,0,0,804225-NBM,7+,898354-YGO,1,832040-ArbY,6,F,0,0,0
898570-onYR,018-98570,2004,Nestling,13-Dec-04,30-May-05,Died,,1,1,898574-YRB,1+,898208-gbMW,1,833618-NbgM,2,F,0,0,0
898571-onNO,018-98571,2004,Nestling,13-Dec-04,14-Feb-05,Unknown,,1,1,898574-YRB,1+,898208-gbMW,1,898208-gbMW,1,F,0,0,0
898572-onWG,018-98572,2004,Nestling,13-Dec-04,20-Dec-04,Died,,1,0,898574-YRB,1+,898208-gbMW,1,833618-NbgM,2,M,0,0,0
898573-onBM,018-98573,2004,Nestling,13-Dec-04,1-Sep-05,Died,,1,1,898574-YRB,1+,898208-gbMW,1,833618-NbgM,2,M,0,0,0
898575-rwAM,018-98575,2004,Nestling,13-Dec-04,9-May-05,Died,,1,1,833201-MogR,3,832156-OrbA,6,832156-OrbA,6,F,0,0,0
898576-rwBW,018-98576,2004,Nestling,13-Dec-04,20-Sep-05,Unknown,,1,1,833201-MogR,3,832156-OrbA,6,832208-MAO,6,F,0,0,0
898577-rwGY,018-98577,2004,Nestling,13-Dec-04,21-Jul-06,Died,6,1,1,833201-MogR,3,832156-OrbA,6,832208-MAO,6,M,1,1,1
898578-rwON,018-98578,2004,Nestling,13-Dec-04,24-Aug-05,Unknown,,1,1,833201-MogR,3,832156-OrbA,6,832208-MAO,6,M,0,0,0
898579-weAN,018-98579,2004,Nestling,16-Dec-04,13-Feb-05,Unknown,,1,1,832217-OBO,6,833220-RnoM,3,832003-BybM,6,F,0,0,0
898580-weBR,018-98580,2004,Nestling,16-Dec-04,13-Feb-05,Unknown,,1,1,832217-OBO,6,833220-RnoM,3,832003-BybM,6,F,0,0,0
898581-weWB,018-98581,2004,Nestling,16-Dec-04,13-Feb-05,Unknown,,1,1,832217-OBO,6,833220-RnoM,3,832003-BybM,6,F,0,0,0
898582-weNY,018-98582,2004,Nestling,16-Dec-04,13-Feb-05,Died,,1,1,832217-OBO,6,833220-RnoM,3,832003-BybM,6,M,0,0,0
898583-weOB,018-98583,2004,Nestling,17-Dec-04,11-Feb-05,Unknown,,1,1,833590-OnyA,2,833230-YngY,3,804295-MwnR,6,F,0,0,0
898584-weWM,018-98584,2004,Nestling,17-Dec-04,11-Feb-05,Unknown,,1,1,833590-OnyA,2,833230-YngY,3,804295-MwnR,6,F,0,0,0
898585-weGN,018-98585,2004,Nestling,17-Dec-04,11-Feb-05,Unknown,,1,1,833590-OnyA,2,833230-YngY,3,833230-YngY,3,F,0,0,0
898586-weYO,018-98586,2004,Nestling,17-Dec-04,11-Feb-05,Unknown,,1,1,833590-OnyA,2,833230-YngY,3,833230-YngY,3,F,0,0,0
898587-weOM,018-98587,2004,Nestling,18-Dec-04,22-Dec-04,Died,1,0,0,898252-OAG,2+,SOC008-OAG,1,*,99,F,0,0,0
898588-onNR,018-98588,2004,Nestling,20-Dec-04,24-Dec-04,Died,,1,0,898338-MGB,1,898202-gbMG,1,898202-gbMG,1,M,0,0,0
898589-onOY,018-98589,2004,Nestling,20-Dec-04,24-Dec-04,Died,,1,0,898338-MGB,1,898202-gbMG,1,898202-gbMG,1,M,0,0,0
898590-weRY,018-98590,2004,Nestling,23-Dec-04,28-Feb-05,Died,,1,1,833121-YogN,3,833591-OngA,2,832003-BybM,6,M,0,0,0
898591-weAR,018-98591,2004,Nestling,23-Dec-04,13-Feb-12,Died,6,1,1,833121-YogN,3,833591-OngA,2,833591-OngA,2,F,40,35,22
898592-weNG,018-98592,2004,Nestling,23-Dec-04,26-Apr-13,Died,6,1,1,833121-YogN,3,833591-OngA,2,832003-BybM,6,M,34,29,16
898593-weBO,018-98593,2004,Nestling,23-Dec-04,9-Apr-11,Died,6,1,1,833121-YogN,3,833591-OngA,2,833591-OngA,2,M,17,7,1
898594-rwMR,018-98594,2004,Nestling,23-Dec-04,25-Dec-04,Died,,0,0,832860-mnMO,4,832780-goWA,4,832930-gnAO,4,M,0,0,0
898595-rwNO,018-98595,2004,Nestling,23-Dec-04,25-Dec-04,Died,,0,0,832860-mnMO,4,832780-goWA,4,832930-gnAO,4,M,0,0,0
898596-rwAY,018-98596,2004,Nestling,23-Dec-04,25-Dec-04,Died,,0,0,832860-mnMO,4,832780-goWA,4,832930-gnAO,4,M,0,0,0
898597-rwRB,018-98597,2004,Nestling,27-Dec-04,30-Sep-06,Died,6,1,1,832195-YNG,6,832003-BybM,6,M00002-du002,1+,M,0,0,0
898598-rwMY,018-98598,2004,Nestling,27-Dec-04,8-Apr-08,Died,6,1,1,832195-YNG,6,832003-BybM,6,M00002-du002,1+,M,4,1,1
898599-rwOM,018-98599,2004,Nestling,27-Dec-04,26-Aug-05,Unknown,,1,1,832195-YNG,6,832003-BybM,6,832003-BybM,6,F,0,0,0
898600-rwGW,018-98600,2004,Nestling,27-Dec-04,4-May-06,Died,6,1,1,832226-BMG,6,832840-wmMB,4,832840-wmMB,4,M,0,0,0
898601-rwGG,018-98601,2004,Nestling,28-Dec-04,4-Jan-05,Died,,1,0,832555-YAA,5,832702-wmYA,4,832930-gnAO,4,F,0,0,0
898602-rwAB,018-98602,2004,Nestling,28-Dec-04,18-Apr-05,Died,,1,1,832555-YAA,5,832702-wmYA,4,832930-gnAO,4,M,0,0,0
898603-weRB,018-98603,2004,Nestling,28-Dec-04,6-Feb-05,Unknown,,1,1,898317-GRM,1,833626-BonR,2,833626-BonR,2,F,0,0,0
898604-weMY,018-98604,2004,Nestling,28-Dec-04,18-Oct-05,Unknown,,1,1,898317-GRM,1,833626-BonR,2,833626-BonR,2,F,0,0,0
898605-weNW,018-98605,2004,Nestling,28-Dec-04,21-Aug-09,Died,6,1,1,898317-GRM,1,833626-BonR,2,832433-gyBM,5,M,0,0,0
898606-onAG,018-98606,2004,Nestling,29-Dec-04,30-Dec-04,Died,,0,0,833676-MnyM,2,832877-mnWM,4,832702-wmYA,4,F,0,0,0
898607-onNY,018-98607,2004,Nestling,29-Dec-04,30-Dec-04,Died,,0,0,833676-MnyM,2,832877-mnWM,4,832702-wmYA,4,F,0,0,0
898608-onOW,018-98608,2004,Nestling,29-Dec-04,30-Dec-04,Died,,0,0,833676-MnyM,2,832877-mnWM,4,832877-mnWM,4,F,0,0,0
898609-onRO,018-98609,2004,Nestling,29-Dec-04,30-Dec-04,Died,,0,0,833676-MnyM,2,832877-mnWM,4,832702-wmYA,4,F,0,0,0
898610-onGB,018-98610,2004,Nestling,31-Dec-04,9-Jun-06,Died,6,1,1,832869-wmMW,4,898260-BOW,2+,804015-YbyG,7,M,0,0,0
898611-onNM,018-98611,2004,Nestling,31-Dec-04,1-Nov-11,Died,6,1,1,832869-wmMW,4,898260-BOW,2+,804015-YbyG,7,M,18,15,5
898612-onRA2,018-98612,2004,Nestling,31-Dec-04,6-Jan-05,Died,,1,0,832869-wmMW,4,898260-BOW,2+,804015-YbyG,7,F,0,0,0
898613-onYO,018-98613,2004,Nestling,31-Dec-04,19-Feb-07,Died,6,1,1,832869-wmMW,4,898260-BOW,2+,804015-YbyG,7,M,5,5,1
898614-onBA,018-98614,2004,Nestling,1-Jan-05,11-Jan-05,Died,,1,0,833528-MRO,3,832259-ogOG,5,832259-ogOG,5,M,0,0,0
898615-onGN,018-98615,2004,Nestling,1-Jan-05,11-Jan-05,Died,,1,0,833528-MRO,3,832259-ogOG,5,832799-gnWA,4,M,0,0,0
898616-onWM,018-98616,2004,Nestling,1-Jan-05,11-Jan-05,Died,,1,0,833528-MRO,3,832259-ogOG,5,832799-gnWA,4,M,0,0,0
898617-rwAR,018-98617,2004,Nestling,6-Jan-05,25-Jun-12,Died,6,1,1,898331-OMA,1,898294-noWY,1,833699-RgbM,2,M,16,7,7
898618-rwBY,018-98618,2004,Nestling,6-Jan-05,21-Feb-05,Unknown,,1,1,898331-OMA,1,898294-noWY,1,898294-noWY,1,F,0,0,0
898619-rwGW,018-98619,2004,Nestling,6-Jan-05,10-Feb-05,Unknown,,1,1,898331-OMA,1,898294-noWY,1,833699-RgbM,2,F,0,0,0
898620-rwMG,018-98620,2004,Nestling,6-Jan-05,21-Feb-05,Unknown,,1,1,898331-OMA,1,898294-noWY,1,898048-noGB,1,F,0,0,0
898621-rwAW,018-98621,2004,Nestling,6-Jan-05,17-Jun-06,Died,6,1,1,832448-ogMY,5,833138-BbwR,3,804015-YbyG,7,M,0,0,0
898622-rwYN,018-98622,2004,Nestling,6-Jan-05,27-Feb-05,Unknown,,1,1,832448-ogMY,5,833138-BbwR,3,804015-YbyG,7,F,0,0,0
898623-rwRO,018-98623,2004,Nestling,6-Jan-05,27-Feb-05,Died,,1,1,832448-ogMY,5,833138-BbwR,3,804015-YbyG,7,F,0,0,0
898624-rwNY,018-98624,2004,Nestling,6-Jan-05,21-May-05,Died,,1,1,653417-gAnrW,2,833727-AgoG,2,832494-AYG,6,M,0,0,0
898625-rwWO,018-98625,2004,Nestling,6-Jan-05,20-Jul-05,Died,,1,1,653417-gAnrW,2,833727-AgoG,2,832494-AYG,6,M,0,0,0
898626-weOO,018-98626,2004,Nestling,11-Jan-05,17-Jan-05,Died,,1,0,833109-BgnB,3,832710-gnRN,4,832433-gyBM,5,F,0,0,0
898627-weWG,018-98627,2004,Nestling,11-Jan-05,17-Jan-05,Died,,1,0,833109-BgnB,3,832710-gnRN,4,832433-gyBM,5,F,0,0,0
898628-weNA,018-98628,2004,Nestling,11-Jan-05,30-May-05,Died,,1,1,833109-BgnB,3,832710-gnRN,4,832710-gnRN,4,M,0,0,0
898629-weWR,018-98629,2004,Nestling,11-Jan-05,17-Jan-05,Died,,1,0,833109-BgnB,3,832710-gnRN,4,832710-gnRN,4,M,0,0,0
898630-rwAO,018-98630,2004,Nestling,11-Jan-05,14-Jan-05,Died,,0,0,833096-YYM,3,833589-BnyM,2,898233-wrAO,1,M,0,0,0
898631-rwBR,018-98631,2004,Nestling,11-Jan-05,18-Apr-05,Died,,1,1,833096-YYM,3,833589-BnyM,2,898233-wrAO,1,F,0,0,0
898632-rwNG,018-98632,2004,Nestling,11-Jan-05,18-Jan-05,Died,,1,0,833096-YYM,3,833589-BnyM,2,833589-BnyM,2,M,0,0,0
898633-brNN,018-98633,2004,Nestling,11-Jan-05,15-Jan-05,Died,,0,0,898289-noAO,1,833152-WgnY,3,833152-WgnY,3,F,0,0,0
898634-brOW,018-98634,2004,Nestling,11-Jan-05,15-Jan-05,Died,,0,0,898289-noAO,1,833152-WgnY,3,833152-WgnY,3,M,0,0,0
898635-brYG,018-98635,2004,Nestling,11-Jan-05,15-Jan-05,Died,,0,0,898289-noAO,1,833152-WgnY,3,833152-WgnY,3,F,0,0,0
898636-rwBA,018-98636,2004,Nestling,11-Jan-05,24-Mar-06,Died,6,1,1,832973-YWR,4,832745-gnYY,4,832745-gnYY,4,F,2,2,2
898637-rwGO,018-98637,2004,Nestling,11-Jan-05,16-Aug-10,Died,6,1,1,832973-YWR,4,832745-gnYY,4,832745-gnYY,4,M,3,3,2
898638-rwMW,018-98638,2004,Nestling,11-Jan-05,29-Sep-05,Unknown,,1,1,832973-YWR,4,832745-gnYY,4,832745-gnYY,4,F,0,0,0
898639-rwNR,018-98639,2004,Nestling,11-Jan-05,15-Oct-09,Died,6,1,1,832973-YWR,4,832745-gnYY,4,804295-MwnR,6,M,5,4,2
898640-onMB,018-98640,2004,Nestling,12-Jan-05,18-Jan-05,Died,,1,0,833169-BbgY,3,832930-gnAO,4,833720-OgoG,2,M,0,0,0
898641-onGR,018-98641,2004,Nestling,12-Jan-05,18-Jan-05,Died,,1,0,833169-BbgY,3,832930-gnAO,4,833720-OgoG,2,M,0,0,0
898642-onON,018-98642,2004,Nestling,12-Jan-05,18-Jan-05,Died,,1,0,833169-BbgY,3,832930-gnAO,4,833720-OgoG,2,M,0,0,0
898643-bgGR,018-98643,2004,Nestling,13-Jan-05,15-Jan-05,Died,,0,0,832184-YGM,6,832040-ArbY,6,*,99,M,0,0,0
898644-brAG,018-98644,2004,Nestling,13-Jan-05,12-Aug-07,Died,6,1,1,833786-noWW,1,832040-ArbY,6,833042-WnoN,3,M,2,0,0
898645-brRN,018-98645,2004,Nestling,13-Jan-05,19-Jan-05,Died,,1,0,833786-noWW,1,832040-ArbY,6,833042-WnoN,3,M,0,0,0
898646-bgBM,018-98646,2004,Nestling,14-Jan-05,18-Jun-06,Died,6,1,1,898351-GON,1,898249-noAN,1,832494-AYG,6,M,6,6,5
898647-bgRY,018-98647,2004,Nestling,14-Jan-05,20-Jan-05,Died,,1,0,898351-GON,1,898249-noAN,1,898249-noAN,1,F,0,0,0
898648-bgWG,018-98648,2004,Nestling,14-Jan-05,20-Jan-05,Died,,1,0,898351-GON,1,898249-noAN,1,832494-AYG,6,M,0,0,0
898649-bgAG,018-98649,2004,Nestling,14-Jan-05,19-Jan-05,Died,,1,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,F,0,0,0
898650-bgNB,018-98650,2004,Nestling,14-Jan-05,19-Jan-05,Died,,1,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,M,0,0,0
898651-bgYM,018-98651,2004,Nestling,14-Jan-05,19-Jan-05,Died,,1,0,898242-gbAN,1,804015-YbyG,7,833618-NbgM,2,F,0,0,0
898652-weGB,018-98652,2004,Nestling,16-Jan-05,10-Oct-05,Unknown,,1,1,833539-AWR,3,833040-BnoG,3,833041-RnoN,3,F,0,0,0
898653-weYN,018-98653,2004,Nestling,16-Jan-05,29-Mar-07,Died,6,1,1,833539-AWR,3,833040-BnoG,3,833041-RnoN,3,M,0,0,0
898654-weWA,018-98654,2004,Nestling,16-Jan-05,25-Jan-05,Died,,1,0,833539-AWR,3,833040-BnoG,3,833041-RnoN,3,F,0,0,0
898655-weOR,018-98655,2004,Nestling,16-Jan-05,21-Jan-05,Died,,1,0,833539-AWR,3,833040-BnoG,3,833041-RnoN,3,M,0,0,0
898656-bgBY,018-98656,2004,Nestling,17-Jan-05,3-Jun-06,Died,6,1,1,832965-NBN,4,833228-GgnB,3,833228-GgnB,3,F,3,3,3
898657-bgOR,018-98657,2004,Nestling,17-Jan-05,18-Sep-05,Died,,1,1,832965-NBN,4,833228-GgnB,3,833068-OwmG,3,M,0,0,0
898658-bgWM,018-98658,2004,Nestling,17-Jan-05,24-Oct-05,Unknown,,1,1,832965-NBN,4,833228-GgnB,3,833068-OwmG,3,F,0,0,0
898659-onNG,018-98659,2004,Nestling,17-Jan-05,22-Sep-05,Unknown,,1,1,898349-RMA,1,898341-MYB,1,833589-BnyM,2,F,0,0,0
898660-onRA,018-98660,2004,Nestling,17-Jan-05,30-Oct-07,Died,6,1,1,898349-RMA,1,898341-MYB,1,833589-BnyM,2,F,8,8,3
898661-onNW,018-98661,2004,Nestling,17-Jan-05,18-Jul-09,Died,6,1,1,898349-RMA,1,898341-MYB,1,898341-MYB,1,M,1,1,0
898662-rwYB,018-98662,2004,Nestling,17-Jan-05,20-Jun-05,Died,,1,1,898738-AGY,1,833601-RngR,2,898255-ngAB2,1,M,0,0,0
898663-rwWN,018-98663,2004,Nestling,17-Jan-05,23-Aug-05,Died,,1,1,898738-AGY,1,833601-RngR,2,898256-ngOM,1,M,0,0,0
898664-rwRY,018-98664,2004,Nestling,17-Jan-05,18-Mar-05,Died,,1,1,898738-AGY,1,833601-RngR,2,898049-noMO,1,F,0,0,0
898665-rwMA,018-98665,2004,Nestling,17-Jan-05,28-Sep-05,Unknown,,1,1,898738-AGY,1,833601-RngR,2,898256-ngOM,1,F,0,0,0
898666-weBA,018-98666,2004,Nestling,18-Jan-05,20-Oct-08,Died,6,1,1,898332-ABR,1,833720-OgoG,2,833720-OgoG,2,M,3,2,1
898667-weRN,018-98667,2004,Nestling,18-Jan-05,3-Jul-09,Died,6,1,1,898332-ABR,1,833720-OgoG,2,832702-wmYA,4,M,13,3,0
898668-weMW,018-98668,2004,Nestling,18-Jan-05,4-Apr-05,Died,,1,1,898332-ABR,1,833720-OgoG,2,833720-OgoG,2,F,0,0,0
898669-weBM,018-98669,2004,Nestling,19-Jan-05,21-Aug-10,Died,1,1,1,898252-OAG,2+,SOC008-OAG,1,*,99,M,1,1,0
898670-weNO,018-98670,2004,Nestling,19-Jan-05,26-Jan-05,Died,1,1,0,898252-OAG,2+,SOC008-OAG,1,*,99,M,0,0,0
898671-weYW,018-98671,2004,Nestling,19-Jan-05,26-Jan-05,Died,1,1,0,898252-OAG,2+,SOC008-OAG,1,*,99,M,0,0,0
898672-weAO,018-98672,2004,Nestling,20-Jan-05,30-May-05,Died,,1,1,832190-YMN,6,833749-ABA,2+,833749-ABA,2+,F,0,0,0
898673-weBN,018-98673,2004,Nestling,20-Jan-05,26-Apr-10,Died,6,1,1,832190-YMN,6,833749-ABA,2+,832799-gnWA,4,M,12,7,5
898674-weYG,018-98674,2004,Nestling,20-Jan-05,12-Feb-07,Died,6,1,1,832190-YMN,6,833749-ABA,2+,833749-ABA,2+,M,2,2,2
898675-bgAM,018-98675,2004,Nestling,20-Jan-05,27-Jan-05,Died,,1,0,898319-rbBY,1,832363-boAG,5,832156-OrbA,6,M,0,0,0
898676-bgBO,018-98676,2004,Nestling,20-Jan-05,14-Oct-05,Unknown,,1,1,898319-rbBY,1,832363-boAG,5,833598-MnyR,2,F,0,0,0
898677-bgGW,018-98677,2004,Nestling,20-Jan-05,27-Jan-05,Died,,1,0,898319-rbBY,1,832363-boAG,5,832156-OrbA,6,M,0,0,0
898678-bgWY,018-98678,2004,Nestling,20-Jan-05,27-Jan-05,Died,,1,0,898319-rbBY,1,832363-boAG,5,833598-MnyR,2,F,0,0,0
898680-AMM,018-98680,2004,Juvenile,21-Jan-05,13-Oct-08,Died,6,1,1,*,*,*,*,*,99,F,7,6,4
898681-bgAN,018-98681,2004,Nestling,21-Jan-05,14-Nov-05,Unknown,,1,1,832860-mnMO,4,832780-goWA,4,832780-goWA,4,F,0,0,0
898682-bgOB,018-98682,2004,Nestling,21-Jan-05,15-Apr-05,Died,,1,1,832860-mnMO,4,832780-goWA,4,832780-goWA,4,F,0,0,0
898683-bgRR,018-98683,2004,Nestling,21-Jan-05,27-Jun-11,Died,6,1,1,832860-mnMO,4,832780-goWA,4,898325-rbAO,1,M,8,5,5
898684-brRO,018-98684,2004,Nestling,22-Jan-05,6-Jul-05,Died,,1,1,833584-NgbW,2,833168-YbgN,3,898342-MMA,1,M,0,0,0
898685-brBA,018-98685,2004,Nestling,22-Jan-05,28-Apr-08,Died,6,1,1,833584-NgbW,2,833168-YbgN,3,898342-MMA,1,F,10,7,6
898686-brAY,018-98686,2004,Nestling,22-Jan-05,12-Feb-05,Died,,1,0,833584-NgbW,2,833168-YbgN,3,833168-YbgN,3,F,0,0,0
898687-brBW,018-98687,2004,Nestling,24-Jan-05,29-Jan-05,Died,,1,0,898338-MGB,1,898202-gbMG,1,898202-gbMG,1,M,0,0,0
898688-brRY,018-98688,2004,Nestling,24-Jan-05,18-Feb-05,Died,,1,0,898338-MGB,1,898202-gbMG,1,M00009-du009,1+,M,0,0,0
898689-weBG,018-98689,2004,Nestling,24-Jan-05,10-Dec-05,Died,6,1,1,832970-ARM,4,898291-noYR,1,898093-noRG,1,F,0,0,0
898690-weOW,018-98690,2004,Nestling,24-Jan-05,21-Mar-05,Died,,1,1,832970-ARM,4,898291-noYR,1,898323-rbAN,1,F,0,0,0
898691-weYY,018-98691,2004,Nestling,24-Jan-05,21-Mar-05,Died,,1,1,832970-ARM,4,898291-noYR,1,898093-noRG,1,M,0,0,0
898692-brGB,018-98692,2004,Nestling,26-Jan-05,7-Aug-06,Died,6,1,1,833537-BNG,3,833512-YgnR,3,832830-goOW,4,M,2,2,0
898693-brMW,018-98693,2004,Nestling,26-Jan-05,27-Aug-07,Died,6,1,1,833537-BNG,3,833512-YgnR,3,833589-BnyM,2,M,0,0,0
898694-brYN,018-98694,2004,Nestling,26-Jan-05,2-Feb-05,Died,,1,0,833537-BNG,3,833512-YgnR,3,833589-BnyM,2,M,0,0,0
898695-YNY,018-98695,2004,Juvenile,28-Jan-05,23-Mar-06,Died,6,1,1,*,*,*,*,*,99,F,0,0,0
898696-RGR,018-98696,2004,Juvenile,28-Jan-05,1-Jul-07,Died,6,1,1,*,*,*,*,*,99,F,7,4,2
898697-AOO,018-98697,2004,Juvenile,28-Jan-05,4-Jun-06,Died,6,1,1,*,*,*,*,*,99,F,3,3,3
898698-GMM,018-98698,2004,Juvenile,28-Jan-05,14-Jan-06,Died,6,1,1,*,*,*,*,*,99,F,0,0,0
898699-bgAY,018-98699,2004,Nestling,28-Jan-05,15-Aug-05,Dispersedoutside,,1,1,898353-MRB,1,833605-BmwY,2,833605-BmwY,2,F,0,0,0
898700-bgNG,018-98700,2004,Nestling,28-Jan-05,28-Mar-11,Died,6,1,1,898353-MRB,1,833605-BmwY,2,833605-BmwY,2,F,34,29,20
898701-bgOO,018-98701,2004,Nestling,28-Jan-05,9-Jan-07,Died,,1,1,898353-MRB,1,833605-BmwY,2,833605-BmwY,2,M,0,0,0
898702-weWN,018-98702,2004,Nestling,31-Jan-05,24-Sep-05,Unknown,,1,1,832974-MAB,4,804108-YnwA,7,832040-ArbY,6,F,0,0,0
898703-weGM,018-98703,2004,Nestling,1-Feb-05,9-Feb-05,Died,1,1,0,833588-OnyO,2,833606-GmwG,2,*,99,M,0,0,0
898704-weMB,018-98704,2004,Nestling,1-Feb-05,23-May-05,Died,1,1,1,833588-OnyO,2,833606-GmwG,2,*,99,F,0,0,0
898705-weNR,018-98705,2004,Nestling,1-Feb-05,10-Feb-05,Died,1,1,0,833588-OnyO,2,833606-GmwG,2,833606-GmwG,2,F,0,0,0
898706-onAY,018-98706,2004,Nestling,4-Feb-05,7-Feb-05,Died,,0,0,776764-ORM,8,833699-RgbM,2,833699-RgbM,2,F,0,0,0
898707-onOB,018-98707,2004,Nestling,4-Feb-05,7-Feb-05,Died,,0,0,776764-ORM,8,833699-RgbM,2,833699-RgbM,2,F,0,0,0
898708-onRN,018-98708,2004,Nestling,4-Feb-05,7-Feb-05,Died,,0,0,776764-ORM,8,833699-RgbM,2,898048-noGB,1,M,0,0,0
898709-onAN,018-98709,2004,Nestling,5-Feb-05,10-Feb-05,Died,,0,0,833676-MnyM,2,833045-NbwB,3,832702-wmYA,4,F,0,0,0
898710-onBR,018-98710,2004,Nestling,5-Feb-05,10-Feb-05,Died,,0,0,833676-MnyM,2,833045-NbwB,3,833626-BonR,2,M,0,0,0
898711-rwGR,018-98711,2004,Nestling,5-Feb-05,16-Feb-05,Died,,1,0,898574-YRB,1+,898208-gbMW,1,898260-BOW,2+,M,0,0,0
898712-rwOA,018-98712,2004,Nestling,5-Feb-05,8-Aug-05,Unknown,,1,1,898574-YRB,1+,898208-gbMW,1,898208-gbMW,1,F,0,0,0
